Column,gi,N_Accesion,Title,Gene,Serotype,Genotype,Size_sequence,Country,Localization,Year,Month,Comments
17368,22384943,AF529070,Dengue_virus_type_2_isolate_BR61321_RJ_98_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,NA,NA,NA,NA,
17369,22384940,AF529069,Dengue_virus_type_2_isolate_BR55968_BA_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,NA,NA,NA,NA,
17370,22384937,AF529068,Dengue_virus_type_2_isolate_BR52582_ES_95_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,NA,NA,NA,NA,
17371,22384934,AF529067,Dengue_virus_type_2_isolate_BR51504_BA_95_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,NA,NA,NA,NA,
17372,22384931,AF529066,Dengue_virus_type_2_isolate_BR51502_BA_95_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,NA,NA,NA,NA,
17373,22384928,AF529065,Dengue_virus_type_2_isolate_39325_RJ_90_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,NA,NA,NA,NA,
17374,22384925,AF529064,Dengue_virus_type_2_isolate_39122_RJ_90_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,NA,NA,NA,NA,
17375,21070436,AF509530,Dengue_virus_type_2_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,2325,China,Guangdong,NA,NA,China_Guangdong_province
17376,20147558,AF493075,Dengue_virus_type_1_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_1,NA,1353,China,Guangdong,NA,NA,China_Guangdong
17377,20135605,AY089980,Dengue_virus_type_1_isolate_GD14_97_polyprotein__NS1__gene_partial_cds,NS1,DENV_1,NA,1353,China,Guangdong,NA,NA,China_Guangdong
17378,20135603,AY089979,Dengue_virus_type_1_isolate_GD23_95_polyprotein__NS1__gene_partial_cds,NS1,DENV_1,NA,1353,China,Guangdong,NA,NA,China_Guangdong
17379,19744844,AF489932,Dengue_Virus_Type_2_strain_BR64022_complete_genome,Complete_Genome,DENV_2,NA,10722,NA,NA,NA,NA,
17380,19071190,AF400038,Dengue_virus_type_3_strain_BDSS381_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17381,19071188,AF400037,Dengue_virus_type_3_strain_BDSS133_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,NA,NA,NA,NA,Aedes_albopictus
17382,19071186,AF400036,Dengue_virus_type_3_strain_BDSS1_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17383,19071184,AF400035,Dengue_virus_type_3_strain_BD703_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17384,19071182,AF400034,Dengue_virus_type_3_strain_BD659_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17385,19071180,AF400033,Dengue_virus_type_3_strain_BD425_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17386,19071178,AF400032,Dengue_virus_type_3_strain_BD380_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17387,19071176,AF400031,Dengue_virus_type_3_strain_BD370_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17388,19071174,AF400030,Dengue_virus_type_3_strain_BD297_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17389,19071172,AF400029,Dengue_virus_type_3_strain_BD274_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17390,19071170,AF400028,Dengue_virus_type_3_strain_BD257_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17391,19071168,AF400027,Dengue_virus_type_3_strain_BD156_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17392,19071166,AF400026,Dengue_virus_type_3_strain_BD105_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17393,19071164,AF400025,Dengue_virus_type_3_strain_BD60_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_3,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17394,19071162,AF400024,Dengue_virus_type_3_strain_MY18_97_polyprotein_gene_partial_cds,E_NS1,DENV_3,NA,240,Malaysia,Sibu,NA,NA,Aedes_albopictus_Malaysia_Sibu_Sarawak
17395,19071160,AF400023,Dengue_virus_type_3_strain_JE1571_97_polyprotein_gene_partial_cds,E_NS1,DENV_3,NA,240,Malaysia,Sibu,NA,NA,Aedes_albopictus_Malaysia_Sibu_Sarawak
17396,19071158,AF400022,Dengue_virus_type_3_strain_CS911_97_polyprotein_gene_partial_cds,E_NS1,DENV_3,NA,240,Malaysia,Serian,NA,NA,Aedes_albopictus_Malaysia_Serian_Sarawak
17397,19071156,AF400021,Dengue_virus_type_3_strain_CS811_97_polyprotein_gene_partial_cds,E_NS1,DENV_3,NA,240,Malaysia,Serian,NA,NA,Aedes_albopictus_Malaysia_Serian_Sarawak
17398,19071154,AF400020,Dengue_virus_type_2_strain_BDSS420_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17399,19071152,AF400019,Dengue_virus_type_2_strain_BDSS331_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17400,19071150,AF400018,Dengue_virus_type_2_strain_BDSS186_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17401,19071148,AF400017,Dengue_virus_type_2_strain_BDSS179_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17402,19071146,AF400016,Dengue_virus_type_2_strain_BDSS145_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17403,19071144,AF400015,Dengue_virus_type_2_strain_BDSS104_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17404,19071142,AF400014,Dengue_virus_type_2_strain_BD678_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17405,19071140,AF400013,Dengue_virus_type_2_strain_BD631_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17406,19071138,AF400012,Dengue_virus_type_2_strain_BD524_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17407,19071136,AF400011,Dengue_virus_type_2_strain_BD466_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17408,19071134,AF400010,Dengue_virus_type_2_strain_BD426_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17409,19071132,AF400009,Dengue_virus_type_2_strain_BD341_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17410,19071130,AF400008,Dengue_virus_type_2_strain_BD265_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17411,19071128,AF400007,Dengue_virus_type_2_strain_BD239_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17412,19071126,AF400006,Dengue_virus_type_2_strain_BD128_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17413,19071124,AF400005,Dengue_virus_type_2_strain_BD101_96_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,240,Viet Nam,NA,NA,NA,Aedes_albopictus_Vietnam
17414,19071122,AF400004,Dengue_virus_type_2_strain_LF5_99_polyprotein_gene_partial_cds,E_NS1,DENV_2,NA,240,Malaysia,Lundu,NA,NA,Aedes_albopictus_Malaysia_Lundu_Sarawak
17415,19071120,AF400003,Dengue_virus_type_3_strain_CS854_97_polyprotein_gene_partial_cds,E_NS1,DENV_3,NA,240,Malaysia,Serian,NA,NA,Aedes_albopictus_Malaysia_Serian_Sarawak
17416,19068081,AY053399,Dengue_virus_type_3_clone_EID20_7A_envelope_protein_gene_partial_cds,E,Clone,NA,393,NA,NA,NA,NA,EID20_7A_isolated_from_plasma
17417,19068079,AY053398,Dengue_virus_type_3_clone_EID19_5B_envelope_protein_gene_partial_cds,E,Clone,NA,393,NA,NA,NA,NA,EID19_5B_isolated_from_plasma
17418,19068077,AY053397,Dengue_virus_type_3_clone_EID8_6B_envelope_protein_gene_partial_cds,E,Clone,NA,393,NA,NA,NA,NA,EID8_6B_isolated_from_plasma
17419,19068075,AY053396,Dengue_virus_type_3_clone_EID7_1B_envelope_protein_gene_partial_cds,E,Clone,NA,393,NA,NA,NA,NA,EID7_1B_isolated_from_plasma
17420,19068073,AY053395,Dengue_virus_type_3_clone_EID2_2A_envelope_protein_gene_partial_cds,E,Clone,NA,393,NA,NA,NA,NA,EID2_2A_isolated_from_plasma
17421,19068071,AY053394,Dengue_virus_type_3_clone_EID17_5A_envelope_protein_gene_partial_cds,E,Clone,NA,393,NA,NA,NA,NA,EID17_5A_isolated_from_plasma
17422,18766556,AF469176,Dengue_virus_type_2_strain_GD08_98_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,2325,China,Nanhai,NA,NA,China_Nanhai_Guangdong_province_isolated_from_dengue_haemorrhagic_fever_patient
17423,18766554,AF469175,Dengue_virus_type_2_strain_GD24_93_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,2325,China,Nanhai,NA,NA,China_Nanhai_Guangdong_province_isolated_from_dengue_haemorrhagic_fever_patient
17424,18034618,AF455276,Dengue_virus_type_2_strain_Hainan_envelope_glycoprotein__E__gene_partial_cds,E,DENV_2,NA,1464,China,Hainan,1989,NA,China_Hainan_1989
17425,15020265,AY038605,Dengue_virus_type_3_strain_68784_polyprotein_mRNA_partial_cds,Polyprotein_Gene,DENV_3,NA,1977,Brazil,NA,2000,NA,Brazil_isolated_in_2000
17426,14585842,AY037116,Dengue_virus_type_2_strain_TSV01_complete_genome,Complete_Genome,DENV_2,NA,10723,Australia,Townsville,1993,NA,Australia_Townsville_isolated_from_patient_in_1993
17427,14290136,AF378172,Dengue_virus_type_1_strain_Peru_5189_97_envelope_glycoprotein__E__gene_partial_cds,E,DENV_1,NA,411,NA,NA,NA,NA,
17428,14290134,AF378171,Dengue_virus_type_1_strain_Peru_9808_00_envelope_glycoprotein__E__gene_partial_cds,E,DENV_1,NA,407,NA,NA,NA,NA,
17429,14290132,AF378170,Dengue_virus_type_1_strain_Peru_9615_00_envelope_glycoprotein__E__gene_partial_cds,E,DENV_1,NA,544,NA,NA,NA,NA,
17430,14290130,AF378169,Dengue_virus_type_1_strain_Peru_9581_00_envelope_glycoprotein__E__gene_partial_cds,E,DENV_1,NA,500,NA,NA,NA,NA,
17431,14290128,AF378168,Dengue_virus_type_1_strain_Peru_9504_00_envelope_glycoprotein__E__gene_partial_cds,E,DENV_1,NA,512,NA,NA,NA,NA,
17432,14290126,AF378167,Dengue_virus_type_2_strain_Peru_9829_00_envelope_glycoprotein__E__gene_partial_cds,E,DENV_2,NA,544,NA,NA,NA,NA,
17433,14290124,AF378166,Dengue_virus_type_2_strain_Peru_9617_00_envelope_glycoprotein__E__gene_partial_cds,E,DENV_2,NA,539,NA,NA,NA,NA,
17434,14290122,AF378165,Dengue_virus_type_2_strain_Peru_1088_00_envelope_glycoprotein__E__gene_partial_cds,E,DENV_2,NA,481,NA,NA,NA,NA,
17435,14290120,AF378164,Dengue_virus_type_2_strain_Peru_1085_00_envelope_glycoprotein__E__gene_partial_cds,E,DENV_2,NA,352,NA,NA,NA,NA,
17436,14290118,AF378163,Dengue_virus_type_2_strain_Peru_9638_00_envelope_glycoprotein__E__gene_partial_cds,E,DENV_2,NA,538,NA,NA,NA,NA,
17437,13926152,AF359579,Dengue_virus_type_2_strain_FJ11_99_complete_genome,Complete_Genome,DENV_2,NA,10723,NA,NA,NA,NA,
17438,13540386,AF350498,Dengue_virus_type_1_strain_GZ_80_polyprotein_precursor_gene_complete_cds,Complete_Genome,DENV_1,NA,10735,NA,NA,NA,NA,
17439,13310784,AF349753,Dengue_virus_type_3_strain_PaH881_88_polyprotein_precursor_prM_E_genes_partial_cds,prM_M_E,DENV_3,NA,2150,Thailand,NA,NA,NA,prM_E_genes_Thailand_single_passage_in_mosquito_AP61_cells_and_subsequent_single_passage_in_C6_36_cells_prior_to_consensus_sequencing
17440,11596203,AF295700,Dengue_virus_type_2_isolate_DOH_078_envelope_glycoprotein__env__mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17441,11596201,AF295699,Dengue_virus_type_2_isolate_DOH_077_envelope_glycoprotein__env__mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17442,11596199,AF295698,Dengue_virus_type_2_isolate_DOH_034_envelope_glycoprotein__env__mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17443,11596197,AF295697,Dengue_virus_type_2_isolate_DOH_005_envelope_glycoprotein__env__mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17444,11596195,AF295696,Dengue_virus_type_2_isolate_CI_15_envelope_glycoprotein__env__mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17445,11596193,AF295695,Dengue_virus_type_2_isolate_BRL_020_envelope_glycoprotein__env__mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17446,11596191,AF295694,Dengue_virus_type_2_isolate_BRL_008_envelope_glycoprotein__env__mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17447,11096032,AF289029,dengue_virus_type_4_China_Guangzhou_B5_strain_genomic_RNAcomplete_cds,Complete_Genome,DENV_4,NA,10665,China,Guangzhou,NA,NA,China_Guangzhou
17448,10945582,AF297009,Dengue_virus_type_2_isolate_SLMC_451_envelope_glycoprotein_mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17449,10945580,AF297008,Dengue_virus_type_2_isolate_SLMC_179_envelope_glycoprotein_mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17450,10945578,AF297007,Dengue_virus_type_2_isolate_SLMC_14_envelope_glycoprotein_mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17451,10945576,AF297006,Dengue_virus_type_2_isolate_DOH_349_envelope_glycoprotein_mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17452,10945574,AF297005,Dengue_virus_type_2_isolate_DOH_321_envelope_glycoprotein_mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17453,10945572,AF297004,Dengue_virus_type_2_isolate_DOH_120_envelope_glycoprotein_mRNA_partial_cds,E,DENV_2,NA,1485,Philippines,NA,NA,NA,Philippines
17454,10197734,AF246792,Dengue_virus_type_2_BV_H_241_NS5_gene_partial_cds,NS5,DENV_2,NA,274,Brazil,NA,NA,NA,Brazil
17455,10197732,AF246791,Dengue_virus_type_2_TO_H_213_NS5_gene_partial_cds,NS5,DENV_2,NA,274,Brazil,NA,NA,NA,Brazil
17456,10197730,AF246790,Dengue_virus_type_2_SP_H_125367_NS5_gene_partial_cds,NS5,DENV_2,NA,274,Brazil,NA,NA,NA,Brazil
17457,10197728,AF246789,Dengue_virus_type_2_CE_H_2462_NS5_gene_partial_cds,NS5,DENV_2,NA,273,Brazil,NA,NA,NA,Brazil
17458,10197726,AF246788,Dengue_virus_type_1_RIB_H_830_NS5_gene_partial_cds,NS5,DENV_1,NA,274,Brazil,NA,NA,NA,Brazil
17459,10197724,AF246787,Dengue_virus_type_1_RIO_H_28973_NS5_gene_partial_cds,NS5,DENV_1,NA,274,Brazil,NA,NA,NA,Brazil
17460,9280544,AF276619,Dengue_virus_type_2_strain_FJ_10_complete_genome,Complete_Genome,DENV_2,NA,10723,China,Fujian Province,NA,NA,ChinaFujian_Province
17461,8133002,AF264054,Dengue_virus_type_2_strain_PR152_envelope_glycoprotein__E__mRNA_partial_cds,E,DENV_2,NA,1485,Puerto Rico,NA,1969,NA,Puerto_Rico_isolated_in_1969
17462,8133000,AF264053,Dengue_virus_type_2_strain_PUO_312_envelope_glycoprotein__E__mRNA_partial_cds,E,DENV_2,NA,1485,Thailand,Bangkok,1980,NA,ThailandBangkok_isolated_in_1980
17463,3719340,AF086723,Dengue_virus_type_3_isolate_D88_097_polyprotein_mRNA_partial_cds,Polyprotein_Gene,DENV_3,NA,550,Thailand,Bangkok,NA,NA,ThailandBangkok
17464,2852326,U91891,Dengue_virus_type_2_strain_210097_COLO95_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17465,2852324,U91890,Dengue_virus_type_2_strain_147_MEXI92_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17466,2852322,U91889,Dengue_virus_type_2_strain_132_MEXI92_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17467,2852320,U91888,Dengue_virus_type_2_strain_131_MEXI92_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17468,2852318,U91887,Dengue_virus_type_2_strain_383_MEXI95_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17469,2852316,U91886,Dengue_virus_type_2_strain_382_MEXI95_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17470,2852314,U91885,Dengue_virus_type_2_strain_204_MEXI95_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17471,2852312,U91884,Dengue_virus_type_2_strain_203_MEXI95_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17472,2852310,U91883,Dengue_virus_type_2_strain_195_MEXI95_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17473,2852308,U91882,Dengue_virus_type_2_strain_E725_VENE94_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17474,2852306,U91881,Dengue_virus_type_2_strain_95623_VENE90_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17475,2852304,U91880,Dengue_virus_type_2_strain_1452_VENE94_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17476,2852302,U91879,Dengue_virus_type_2_strain_8697_VENE95_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17477,2852300,U91878,Dengue_virus_type_2_strain_3602_VENE95_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17478,2852298,U91877,Dengue_virus_type_2_strain_360281_COLO92_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17479,2852296,U91876,Dengue_virus_type_2_strain_360236_COLO92_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17480,2852294,U91875,Dengue_virus_type_2_strain_102692_VENE91_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17481,2852292,U91874,Dengue_virus_type_2_strain_4203_VENE95_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17482,2852290,U91873,Dengue_virus_type_2_strain_2722_VENE95_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17483,2852288,U91872,Dengue_virus_type_2_strain_1380_VENE94_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17484,2852286,U91871,Dengue_virus_type_2_strain_102586_VENE91_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17485,2852284,U91870,Dengue_virus_type_2_strain_125270_VENE93_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17486,2852282,U91869,Dengue_virus_type_2_strain_102781_VENE91_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17487,2852280,U91868,Dengue_virus_type_2_strain_102091_VENE91_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17488,2852278,U91867,Dengue_virus_type_2_strain_H506525_BRAZ91_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17489,2852276,U91866,Dengue_virus_type_2_strain_MARA3_VENE90_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17490,2852274,U91865,Dengue_virus_type_2_strain_96771_VENE90_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17491,2852272,U91864,Dengue_virus_type_2_strain_95524_VENE90_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17492,2852270,U91863,Dengue_virus_type_2_strain_41576_BRAZ90_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17493,2852268,U91862,Dengue_virus_type_2_strain_41464_BRAZ90_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17494,2852266,U91861,Dengue_virus_type_2_strain_40247_BRAZ90_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17495,2852264,U91860,Dengue_virus_type_2_strain_38998_BRAZ90_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17496,2852262,U91859,Dengue_virus_type_2_strain_39056_BRAZ90_polyprotein_gene_E_NS1_junction_and_partial_cds,E_NS1,DENV_2,NA,240,NA,NA,NA,NA,
17497,323654,M19197,Dengue_virus_type_2__S1_vaccine_strain__complete_genome,Complete_Genome,DENV_2,NA,10703,NA,NA,NA,NA,
17498,323650,M15075,Dengue_virus_type_2_ARAC_8110827_polyprotein_gene_partial_cds,Polyprotein_Gene,DENV_2,NA,2469,Jamaica,NA,NA,NA,Jamaica
17499,323614,M32960,Dengue_virus_type_2_JAH_Jamaica_82_polyprotein_gene_E_SN1_junction_partial_cds,Polyprotein_Gene,DENV_2,NA,240,NA,NA,NA,NA,
17500,323604,M32950,Dengue_virus_type_2_8110827_Jamaica_81_polyprotein_gene_E_SN1_junction_partial_cds,Polyprotein_Gene,DENV_2,NA,240,NA,NA,NA,NA,
17501,323449,M20558,Dengue_virus_type_2_Jamaica_N1409_complete_genome,Complete_Genome,DENV_2,NA,10723,Jamaica,NA,NA,NA,P30_VD2_P46_VD3_P93_VD1_P44_VD3_P85_VD3_P1_VD9_Jamaica_DEN2JAM
17502,323447,M29095,Dengue_virus_type_2_complete_genome,Complete_Genome,DENV_2,NA,10723,NA,NA,NA,NA,
17503,269949003,HC070486,Sequence_29_from_Patent_WO2009130261,NA,DENV,NA,348,NA,NA,NA,NA,
17504,269949002,HC070483,Sequence_26_from_Patent_WO2009130261,NA,DENV,NA,348,NA,NA,NA,NA,
17505,269949001,HC070480,Sequence_23_from_Patent_WO2009130261,NA,DENV,NA,348,NA,NA,NA,NA,
17506,269949000,HC070477,Sequence_20_from_Patent_WO2009130261,NA,DENV,NA,348,NA,NA,NA,NA,
17507,269246077,DM460989,METHODS_AND_PROTEINS_FOR_THE_PROPHYLACTIC_AND_OR_THERAPEUTIC_TREATMENT_OF_FOUR_SEROTYPES_OF_DENGUE_VIRUS_AND_OTHER_FLAVIVIRUSES,NA,DENV_2,NA,171,NA,NA,NA,NA,
17508,269246076,DM460987,METHODS_AND_PROTEINS_FOR_THE_PROPHYLACTIC_AND_OR_THERAPEUTIC_TREATMENT_OF_FOUR_SEROTYPES_OF_DENGUE_VIRUS_AND_OTHER_FLAVIVIRUSES,NA,DENV_2,NA,48,NA,NA,NA,NA,
17509,269246075,DM460984,METHODS_AND_PROTEINS_FOR_THE_PROPHYLACTIC_AND_OR_THERAPEUTIC_TREATMENT_OF_FOUR_SEROTYPES_OF_DENGUE_VIRUS_AND_OTHER_FLAVIVIRUSES,NA,DENV_2,NA,1485,NA,NA,NA,NA,
17510,242254041,FJ481175,Dengue_virus_3_isolate_D3_PV7_03_3_UTR,3_UTR,DENV_3,V,432,Brazil,Porto Velho,2003,NA,V_Brazil_Porto_Velho_dengue_hemorrhagic_fever__DHF__patient_2003
17511,242254039,FJ481174,Dengue_virus_3_isolate_D3_PV7_03_non_structural_protein_1_gene_partial_cds,NS1,DENV_3,V,1162,Brazil,Porto Velho,2003,NA,V_Brazil_Porto_Velho_dengue_hemorrhagic_fever__DHF__patient_2003
17512,189303935,EU570161,Dengue_virus_3_strain_D3BR_PV7_03_polyprotein_partial_cds,Polyprotein_Gene,DENV_3,I,1479,Brazil,Porto Velho,2003,NA,I_Brazil_Porto_Velho__PV__serum_DF_of_patient_2003
17513,169247421,AY835999,Dengue_virus_1_isolate_ZJ01_2004_complete_genome,Complete_Genome,DENV_1,NA,10727,China,Cixi,NA,NA,China_Cixi_serum
17514,49781322,AY648301,Dengue_virus_type_4_vector_p4_complete_sequence,Complete_Genome,DENV_4,NA,15270,NA,NA,NA,NA,
17515,998639,S77832,polyprotein_E_NS1=envelope_protein_and_nonstructural_protein_1_[type_1_dengue_virus_Taiwan_isolate_768468_Genomic_RNA_490_nt],E_NS1,DENV_1,NA,490,NA,NA,NA,NA,
