Column,gi,N_Accesion,Title,Gene,Serotype,Genotype,Size_sequence,Country,Localization,Year,Month,Comments
9234,187610093,EU677152,"Dengue virus 1 isolate DENV-1/VN/BID-V1524/2007, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9235,187610091,EU677151,"Dengue virus 1 isolate DENV-1/VN/BID-V1523/2007, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9236,187610089,EU677150,"Dengue virus 1 isolate DENV-1/VN/BID-V1521/2007, complete genome",Complete Genome,Dengue virus 1,NA,10691,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9237,187610087,EU677149,"Dengue virus 2 isolate DENV-2/VN/BID-V1520/2007, complete genome",Complete Genome,Dengue virus 2,NA,10661,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9238,187610085,EU677148,"Dengue virus 2 isolate DENV-2/VN/BID-V1519/2007, complete genome",Complete Genome,Dengue virus 2,NA,10678,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9239,187610083,EU677147,"Dengue virus 2 isolate DENV-2/US/BID-V1432/2004, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,2004,NA,USA: Puerto Rico|cell supernatant|2004|passage history: C6/36 2; cohort population: Puerto Rico
9240,187610081,EU677146,"Dengue virus 2 isolate DENV-2/US/BID-V1431/2004, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,2004,NA,USA: Puerto Rico|cell supernatant|2004|passage history: C6/36 2; cohort population: Puerto Rico
9241,187610079,EU677145,"Dengue virus 2 isolate DENV-2/US/BID-V1428/1999, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1999,NA,USA: Puerto Rico|cell supernatant|1999|passage history: C6/36 2; cohort population: Puerto Rico
9242,187610077,EU677144,"Dengue virus 2 isolate DENV-2/US/BID-V1427/1999, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1999,NA,USA: Puerto Rico|cell supernatant|1999|passage history: C6/36 2; cohort population: Puerto Rico
9243,187610075,EU677143,"Dengue virus 2 isolate DENV-2/US/BID-V1426/1999, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1999,NA,USA: Puerto Rico|cell supernatant|1999|passage history: C6/36 2; cohort population: Puerto Rico
9244,187610073,EU677142,"Dengue virus 2 isolate DENV-2/US/BID-V1425/1999, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1999,NA,USA: Puerto Rico|cell supernatant|1999|passage history: C6/36 2; cohort population: Puerto Rico
9245,187610071,EU677141,"Dengue virus 2 isolate DENV-2/US/BID-V1424/1996, complete genome",Complete Genome,Dengue virus 2,NA,10677,Puerto Rico,NA,1996,NA,USA: Puerto Rico|cell supernatant|1996|passage history: C6/36 2; cohort population: Puerto Rico
9246,187610069,EU677140,"Dengue virus 1 isolate DENV-1/VN/BID-V1540/2007, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9247,187610067,EU677139,"Dengue virus 1 isolate DENV-1/VN/BID-V1539/2007, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9248,187610065,EU677138,"Dengue virus 2 isolate DENV-2/VN/BID-V1518/2007, complete genome",Complete Genome,Dengue virus 2,NA,10678,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9249,187610063,EU677137,"Dengue virus 2 isolate DENV-2/VN/BID-V1517/2007, complete genome",Complete Genome,Dengue virus 2,NA,10661,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9250,187610061,EU660397,"Dengue virus 1 isolate DENV-1/VN/BID-V1503/2006, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|plasma|2006|cohort population: FG
9251,187610059,EU660396,"Dengue virus 1 isolate DENV-1/VN/BID-V1319/2006, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|cell supernatant|2006|passage history: C6/36 3; cohort population: DENCO
9252,187610057,EU660395,"Dengue virus 1 isolate DENV-1/VN/BID-V1505/2007, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9253,187610055,EU660394,"Dengue virus 1 isolate DENV-1/VN/BID-V1324/2006, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|cell supernatant|2006|passage history: C6/36 3; cohort population: DENCO
9254,187610053,EU660393,"Dengue virus 1 isolate DENV-1/VN/BID-V1323/2006, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|cell supernatant|2006|passage history: C6/36 3; cohort population: DENCO
9255,187610051,EU660392,"Dengue virus 1 isolate DENV-1/VN/BID-V1322/2006, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|cell supernatant|2006|passage history: C6/36 3; cohort population: DENCO
9256,187610049,EU660391,"Dengue virus 1 isolate DENV-1/VN/BID-V1321/2006, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|cell supernatant|2006|passage history: C6/36 3; cohort population: DENCO
9257,187610047,EU660390,"Dengue virus 1 isolate DENV-1/VN/BID-V1320/2006, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|cell supernatant|2006|passage history: C6/36 4; cohort population: DENCO
9258,187610038,EU660420,"Dengue virus 3 isolate DENV-3/VE/BID-V905/2001, complete genome",Complete Genome,Dengue virus 3,NA,10663,Venezuela,Caracas,2001,NA,Venezuela: DF/Caracas|serum|2001|cohort population: CA
9259,187610036,EU660419,"Dengue virus 1 isolate DENV-1/VN/BID-V1552/2007, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9260,187610034,EU660418,"Dengue virus 1 isolate DENV-1/VN/BID-V1516/2007, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9261,187610032,EU660417,"Dengue virus 2 isolate DENV-2/VN/BID-V1515/2007, complete genome",Complete Genome,Dengue virus 2,NA,10678,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9262,187610030,EU660416,"Dengue virus 2 isolate DENV-2/VN/BID-V1513/2007, complete genome",Complete Genome,Dengue virus 2,NA,10678,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9263,187610028,EU660415,"Dengue virus 2 isolate DENV-2/VN/BID-V1511/2007, complete genome",Complete Genome,Dengue virus 2,NA,10711,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9264,187610026,EU660414,"Dengue virus 2 isolate DENV-2/VN/BID-V1508/2007, complete genome",Complete Genome,Dengue virus 2,NA,10678,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9265,187610024,EU660413,"Dengue virus 2 isolate DENV-2/VN/BID-V1507/2007, complete genome",Complete Genome,Dengue virus 2,NA,10678,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9266,187610022,EU660412,"Dengue virus 1 isolate DENV-1/VN/BID-V1506/2007, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2007,NA,Viet Nam: South|plasma|2007|cohort population: FG
9267,187610020,EU660411,"Dengue virus 3 isolate DENV-3/VN/BID-V1331/2006, complete genome",Complete Genome,Dengue virus 3,NA,10663,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|cell supernatant|2006|passage history: C6/36 3; cohort population: DENCO
9268,187610018,EU660410,"Dengue virus 3 isolate DENV-3/VN/BID-V1330/2006, complete genome",Complete Genome,Dengue virus 3,NA,10653,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|cell supernatant|2006|passage history: C6/36 3; cohort population: DENCO
9269,187610016,EU660409,"Dengue virus 3 isolate DENV-3/VN/BID-V1329/2006, complete genome",Complete Genome,Dengue virus 3,NA,10663,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|cell supernatant|2006|passage history: C6/36 3; cohort population: DENCO
9270,187610014,EU660408,"Dengue virus 3 isolate DENV-3/VN/BID-V1327/2006, complete genome",Complete Genome,Dengue virus 3,NA,10653,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|cell supernatant|2006|passage history: C6/36 4; cohort population: DENCO
9271,187610012,EU660407,"Dengue virus 3 isolate DENV-3/VN/BID-V1326/2006, complete genome",Complete Genome,Dengue virus 3,NA,10663,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|cell supernatant|2006|passage history: C6/36 3; cohort population: DENCO
9272,187610010,EU660406,"Dengue virus 2 isolate DENV-2/NI/BID-V1207/2007, complete genome",Complete Genome,Dengue virus 2,NA,10679,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9273,187610008,EU660405,"Dengue virus 2 isolate DENV-2/NI/BID-V1201/2007, complete genome",Complete Genome,Dengue virus 2,NA,10680,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9274,187610006,EU660404,"Dengue virus 2 isolate DENV-2/NI/BID-V1196/2007, complete genome",Complete Genome,Dengue virus 2,NA,10709,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9275,187610004,EU660403,"Dengue virus 1 isolate DENV-1/VN/BID-V1502/2006, complete genome",Complete Genome,Dengue virus 1,NA,10679,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|plasma|2006|cohort population: FG
9276,187610002,EU660402,"Dengue virus 1 isolate DENV-1/VN/BID-V1501/2006, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|plasma|2006|cohort population: FG
9277,187610000,EU660401,"Dengue virus 1 isolate DENV-1/VN/BID-V1499/2006, complete genome",Complete Genome,Dengue virus 1,NA,10690,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|plasma|2006|cohort population: FG
9278,187609998,EU660400,"Dengue virus 2 isolate DENV-2/US/BID-V1388/1998, complete genome",Complete Genome,Dengue virus 2,NA,10677,Puerto Rico,NA,1998,NA,USA: Puerto Rico|cell supernatant|1998|passage history: C6/36 2; cohort population: Puerto Rico
9279,187609996,EU660399,"Dengue virus 2 isolate DENV-2/US/BID-V1372/1995, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1995,NA,USA: Puerto Rico|cell supernatant|1995|passage history: C6/36 1; cohort population: Puerto Rico
9280,187609994,EU660398,"Dengue virus 2 isolate DENV-2/US/BID-V1061/1989, complete genome",Complete Genome,Dengue virus 2,NA,10639,Puerto Rico,NA,1989,NA,USA: Puerto Rico|cell supernatant|1989|passage history: C6/36 2; cohort population: Puerto Rico
9281,180165608,EU621672,"Dengue virus 2 isolate DENV-2/NI/BID-V1225/2007, complete genome",Complete Genome,Dengue virus 2,NA,10711,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9282,180165460,EU596504,"Dengue virus 1 isolate DENV-1/NI/BID-V606/2005, complete genome",Complete Genome,Dengue virus 1,NA,10690,Nicaragua,Managua,2005,NA,Nicaragua: Managua|cell supernatant|2005|passage history: C6/36 1; cohort population: PDVI NI
9283,180165355,EU596503,"Dengue virus 1 isolate DENV-1/NI/BID-V641/2005, complete genome",Complete Genome,Dengue virus 1,NA,10690,Nicaragua,Managua,2005,NA,Nicaragua: Managua|cell supernatant|2005|passage history: C6/36 1; cohort population: PDVI NI
9284,180165324,EU596502,"Dengue virus 1 isolate DENV-1/NI/BID-V614/2005, complete genome",Complete Genome,Dengue virus 1,NA,10690,Nicaragua,Managua,2005,NA,Nicaragua: Managua|cell supernatant|2005|passage history: C6/36 1; cohort population: PDVI NI
9285,180165295,EU596501,"Dengue virus 1 isolate DENV-1/NI/BID-V653/2004, complete genome",Complete Genome,Dengue virus 1,NA,10690,Nicaragua,Managua,2004,NA,Nicaragua: Managua|cell supernatant|2004|passage history: C6/36 1; cohort population: PDVI NI
9286,180165271,EU596500,"Dengue virus 2 isolate DENV-2/NI/BID-V1230/2007, complete genome",Complete Genome,Dengue virus 2,NA,10680,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9287,180165231,EU596499,"Dengue virus 2 isolate DENV-2/NI/BID-V1215/2007, complete genome",Complete Genome,Dengue virus 2,NA,10663,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9288,180165195,EU596498,"Dengue virus 2 isolate DENV-2/NI/BID-V1211/2007, complete genome",Complete Genome,Dengue virus 2,NA,10680,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9289,180165174,EU596497,"Dengue virus 2 isolate DENV-2/NI/BID-V1202/2007, complete genome",Complete Genome,Dengue virus 2,NA,10680,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9290,180165144,EU596496,"Dengue virus 2 isolate DENV-2/NI/BID-V1200/2007, complete genome",Complete Genome,Dengue virus 2,NA,10681,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9291,180165115,EU596495,"Dengue virus 2 isolate DENV-2/NI/BID-V1195/2007, complete genome",Complete Genome,Dengue virus 2,NA,10679,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9292,180165078,EU596494,"Dengue virus 3 isolate DENV-3/US/BID-V1417/2007, complete genome",Complete Genome,Dengue virus 3,NA,10648,Puerto Rico,NA,2007,NA,USA: Puerto Rico|cell supernatant|2007|passage history: C6/36 1; cohort population: Puerto Rico
9293,180165049,EU596493,"Dengue virus 3 isolate DENV-3/US/BID-V1416/2007, complete genome",Complete Genome,Dengue virus 3,NA,10648,Puerto Rico,NA,2007,NA,USA: Puerto Rico|cell supernatant|2007|passage history: C6/36 1; cohort population: Puerto Rico
9294,180165014,EU596492,"Dengue virus 3 isolate DENV-3/US/BID-V1415/2007, complete genome",Complete Genome,Dengue virus 3,NA,10648,Puerto Rico,NA,2007,NA,USA: Puerto Rico|cell supernatant|2007|passage history: C6/36 1; cohort population: Puerto Rico
9295,180164973,EU596491,"Dengue virus 2 isolate DENV-2/US/BID-V1413/2007, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,2007,NA,USA: Puerto Rico|cell supernatant|2007|passage history: C6/36 1; cohort population: Puerto Rico
9296,180164945,EU596490,"Dengue virus 2 isolate DENV-2/US/BID-V1412/2007, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,2007,NA,USA: Puerto Rico|cell supernatant|2007|passage history: C6/36 1; cohort population: Puerto Rico
9297,180164916,EU596489,"Dengue virus 2 isolate DENV-2/US/BID-V1411/2007, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,2007,NA,USA: Puerto Rico|cell supernatant|2007|passage history: C6/36 1; cohort population: Puerto Rico
9298,180164887,EU596488,"Dengue virus 2 isolate DENV-2/US/BID-V1410/2007, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,2007,NA,USA: Puerto Rico|cell supernatant|2007|passage history: C6/36 1; cohort population: Puerto Rico
9299,180164861,EU596487,"Dengue virus 2 isolate DENV-2/US/BID-V1394/1998, complete genome",Complete Genome,Dengue virus 2,NA,10666,Puerto Rico,NA,1998,NA,USA: Puerto Rico|cell supernatant|1998|passage history: C6/36 1; cohort population: Puerto Rico
9300,180164831,EU596486,"Dengue virus 2 isolate DENV-2/US/BID-V1385/1996, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1996,NA,USA: Puerto Rico|cell supernatant|1996|passage history: C6/36 1; cohort population: Puerto Rico
9301,180164796,EU596485,"Dengue virus 2 isolate DENV-2/US/BID-V1378/1996, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1996,NA,USA: Puerto Rico|cell supernatant|1996|passage history: C6/36 1; cohort population: Puerto Rico
9302,180164514,EU596484,"Dengue virus 2 isolate DENV-2/NI/BID-V660/2005, complete genome",Complete Genome,Dengue virus 2,NA,10678,Nicaragua,Managua,2005,NA,Nicaragua: Managua|cell supernatant|2005|passage history: C6/36 1; cohort population: PDVI NI
9303,180164480,EU596483,"Dengue virus 2 isolate DENV-2/NI/BID-V608/2006, complete genome",Complete Genome,Dengue virus 2,NA,10680,Nicaragua,Managua,2006,NA,Nicaragua: Managua|cell supernatant|2006|passage history: C6/36 1; cohort population: PDVI NI
9304,170666011,EU569721,"Dengue virus 2 isolate DENV-2/VN/BID-V1006/2006, complete genome",Complete Genome,Dengue virus 2,NA,10678,Viet Nam,South Viet Nam,2006,NA,Viet Nam: South|cell supernatant|2006|passage history: C6/36 3; cohort population: DENCO
9305,170666009,EU569720,"Dengue virus 2 isolate DENV-2/US/BID-V1409/1997, complete genome",Complete Genome,Dengue virus 2,NA,10723,Puerto Rico,NA,1997,NA,USA: Puerto Rico|cell supernatant|1997|passage history: C6/36 2; cohort population: Puerto Rico
9306,170666007,EU569719,"Dengue virus 2 isolate DENV-2/US/BID-V1404/1997, complete genome",Complete Genome,Dengue virus 2,NA,10677,Puerto Rico,NA,1997,NA,USA: Puerto Rico|cell supernatant|1997|passage history: C6/36 1; cohort population: Puerto Rico
9307,170666005,EU569718,"Dengue virus 2 isolate DENV-2/US/BID-V1401/1997, complete genome",Complete Genome,Dengue virus 2,NA,10663,Puerto Rico,NA,1997,NA,USA: Puerto Rico|cell supernatant|1997|passage history: C6/36 1; cohort population: Puerto Rico
9308,170666003,EU569717,"Dengue virus 2 isolate DENV-2/US/BID-V1399/1997, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1997,NA,USA: Puerto Rico|cell supernatant|1997|passage history: C6/36 2; cohort population: Puerto Rico
9309,170666001,EU569716,"Dengue virus 2 isolate DENV-2/US/BID-V1398/1997, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1997,NA,USA: Puerto Rico|cell supernatant|1997|passage history: C6/36 2; cohort population: Puerto Rico
9310,170665999,EU569715,"Dengue virus 2 isolate DENV-2/US/BID-V1397/1997, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1997,NA,USA: Puerto Rico|cell supernatant|1997|passage history: C6/36 2; cohort population: Puerto Rico
9311,170665997,EU569714,"Dengue virus 2 isolate DENV-2/US/BID-V1396/1997, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1997,NA,USA: Puerto Rico|cell supernatant|1997|passage history: C6/36 2; cohort population: Puerto Rico
9312,170665995,EU569713,"Dengue virus 2 isolate DENV-2/US/BID-V1395/1997, complete genome",Complete Genome,Dengue virus 2,NA,10677,Puerto Rico,NA,1997,NA,USA: Puerto Rico|cell supernatant|1997|passage history: C6/36 2; cohort population: Puerto Rico
9313,170665993,EU569712,"Dengue virus 2 isolate DENV-2/US/BID-V1393/1998, complete genome",Complete Genome,Dengue virus 2,NA,10677,Puerto Rico,NA,1998,NA,USA: Puerto Rico|cell supernatant|1998|passage history: C6/36 1; cohort population: Puerto Rico
9314,170665991,EU569711,"Dengue virus 2 isolate DENV-2/US/BID-V1392/1998, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1998,NA,USA: Puerto Rico|cell supernatant|1998|passage history: C6/36 2; cohort population: Puerto Rico
9315,170665989,EU569710,"Dengue virus 2 isolate DENV-2/US/BID-V1383/1996, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1996,NA,USA: Puerto Rico|cell supernatant|1996|passage history: C6/36 1; cohort population: Puerto Rico
9316,170665987,EU569709,"Dengue virus 2 isolate DENV-2/US/BID-V1376/1996, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1996,NA,USA: Puerto Rico|cell supernatant|1996|passage history: C6/36 1; cohort population: Puerto Rico
9317,170665985,EU569708,"Dengue virus 2 isolate DENV-2/US/BID-V1373/1995, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1995,NA,USA: Puerto Rico|cell supernatant|1995|passage history: C6/36 1; cohort population: Puerto Rico
9318,170665983,EU569707,"Dengue virus 2 isolate DENV-2/US/BID-V1368/1995, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1995,NA,USA: Puerto Rico|cell supernatant|1995|passage history: C6/36 1; cohort population: Puerto Rico
9319,170665981,EU569706,"Dengue virus 2 isolate DENV-2/US/BID-V1367/1995, complete genome",Complete Genome,Dengue virus 2,NA,10678,Puerto Rico,NA,1995,NA,USA: Puerto Rico|cell supernatant|1995|passage history: C6/36 2; cohort population: Puerto Rico
9320,170665979,EU569705,"Dengue virus 2 isolate DENV-2/US/BID-V1356/1993, complete genome",Complete Genome,Dengue virus 2,NA,10663,Puerto Rico,NA,1993,NA,USA: Puerto Rico|cell supernatant|1993|passage history: C6/36 2; cohort population: Puerto Rico
9321,170665977,EU569704,"Dengue virus 2 isolate DENV-2/US/BID-V1163/1986, complete genome",Complete Genome,Dengue virus 2,NA,10668,Puerto Rico,NA,1986,NA,USA: Puerto Rico|cell supernatant|1986|passage history: C6/36 1; cohort population: Puerto Rico
9322,170665975,EU569703,"Dengue virus 2 isolate DENV-2/US/BID-V1055/1996, complete genome",Complete Genome,Dengue virus 2,NA,10663,Puerto Rico,NA,1996,NA,USA: Puerto Rico|cell supernatant|1996|passage history: C6/36 2; cohort population: Puerto Rico
9323,170665973,EU569702,"Dengue virus 2 isolate DENV-2/NI/BID-V1228/2007, complete genome",Complete Genome,Dengue virus 2,NA,10679,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9324,170665971,EU569701,"Dengue virus 2 isolate DENV-2/NI/BID-V1224/2007, complete genome",Complete Genome,Dengue virus 2,NA,10680,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9325,170665969,EU569700,"Dengue virus 2 isolate DENV-2/NI/BID-V1219/2007, complete genome",Complete Genome,Dengue virus 2,NA,10679,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9326,170665967,EU569699,"Dengue virus 2 isolate DENV-2/NI/BID-V1217/2007, complete genome",Complete Genome,Dengue virus 2,NA,10678,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9327,170665965,EU569698,"Dengue virus 2 isolate DENV-2/NI/BID-V1212/2007, complete genome",Complete Genome,Dengue virus 2,NA,10680,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9328,170665963,EU569697,"Dengue virus 2 isolate DENV-2/NI/BID-V1208/2007, complete genome",Complete Genome,Dengue virus 2,NA,10680,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9329,170665961,EU569696,"Dengue virus 2 isolate DENV-2/NI/BID-V1206/2007, complete genome",Complete Genome,Dengue virus 2,NA,10664,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9330,170665959,EU569695,"Dengue virus 2 isolate DENV-2/NI/BID-V1203/2007, complete genome",Complete Genome,Dengue virus 2,NA,10680,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9331,170665957,EU569694,"Dengue virus 2 isolate DENV-2/NI/BID-V1199/2007, complete genome",Complete Genome,Dengue virus 2,NA,10680,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9332,170665955,EU569693,"Dengue virus 2 isolate DENV-2/NI/BID-V1193/2007, complete genome",Complete Genome,Dengue virus 2,NA,10680,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9333,170665953,EU569692,"Dengue virus 2 isolate DENV-2/NI/BID-V1192/2007, complete genome",Complete Genome,Dengue virus 2,NA,10674,Nicaragua,Managua,2007,NA,Nicaragua: Managua|cell supernatant|2007|passage history: C6/36 1; cohort population: PDVI NI
9334,170665951,EU569691,"Dengue virus 3 isolate DENV-3/VE/BID-V916/2001, complete genome",Complete Genome,Dengue virus 3,NA,10651,Venezuela,Caracas,2001,NA,Venezuela: DF/Caracas|serum|2001|cohort population: CA
9335,170665949,EU569690,"Dengue virus 3 isolate DENV-3/VE/BID-V915/2001, complete genome",Complete Genome,Dengue virus 3,NA,10648,Venezuela,Caracas,2001,NA,Venezuela: DF/Caracas|serum|2001|cohort population: CA
9336,170665947,EU569689,"Dengue virus 3 isolate DENV-3/VE/BID-V912/2001, complete genome",Complete Genome,Dengue virus 3,NA,10648,Venezuela,Caracas,2001,NA,Venezuela: DF/Caracas|serum|2001|cohort population: CA
9337,170665945,EU569688,"Dengue virus 3 isolate DENV-3/VE/BID-V1115/2001, complete genome",Complete Genome,Dengue virus 3,NA,10648,Venezuela,Caracas,2001,NA,Venezuela: DF/Caracas|serum|2001|cohort population: CA
9338,169635134,EU529706,"Dengue virus 2 isolate DENV-2/US/BID-V585/2006, complete genome",Complete Genome,Dengue virus 2,NA,10668,Puerto Rico,NA,2006,NA,USA: Puerto Rico|cell supernatant|2006|passage history: C6/36 1; cohort population: Puerto Rico
9339,169635132,EU529705,"Dengue virus 3 isolate DENV-3/US/BID-V1092/2004, complete genome",Complete Genome,Dengue virus 3,NA,10648,Puerto Rico,NA,2004,NA,USA: Puerto Rico|cell supernatant|2004|passage history: C6/36 1; cohort population: Puerto Rico
9340,169635130,EU529704,"Dengue virus 3 isolate DENV-3/US/BID-V1091/2004, complete genome",Complete Genome,Dengue virus 3,NA,10649,Puerto Rico,NA,2004,NA,USA: Puerto Rico|cell supernatant|2004|passage history: C6/36 2; cohort population: Puerto Rico
9341,169635128,EU529703,"Dengue virus 3 isolate DENV-3/US/BID-V1090/1998, complete genome",Complete Genome,Dengue virus 3,NA,10649,Puerto Rico,NA,1998,NA,USA: Puerto Rico|cell supernatant|1998|passage history: C6/36 1; cohort population: Puerto Rico
9342,169635126,EU529702,"Dengue virus 3 isolate DENV-3/US/BID-V1089/2003, complete genome",Complete Genome,Dengue virus 3,NA,10649,Puerto Rico,NA,2003,NA,USA: Puerto Rico|cell supernatant|2003|passage history: C6/36 2; cohort population: Puerto Rico
